,name,type,url_pics
215,216. Huasheng,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/09/20/a0/68/huasheng.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/a4/9e/6c/sake-maki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0e/a4/9e/8c/platano-flambeado.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/a4/9e/75/rollo-de-primavera.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/a4/9e/95/exterior.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0e/a4/9e/67/ensalada-china.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0e/a4/9e/7c/sopa-de-wan-tun.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0e/a4/9e/81/siau-long-pao.jpg']"
216,217. Kokoxaxa,Chinese,[]
217,218. Shanghai Station Arturo Soria,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1d/91/b7/31/paquetitos-de-pato-crujiente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/91/b7/2e/seleccion-de-brochetas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/91/b7/26/langostinos-salteados.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/91/b7/36/pato-crujiente-shanghai.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/91/b7/29/rollitos-de-verduras.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/52/cc/d2/jiaozi-vegetal.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/03/67/bc/langostinos-al-ajillo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1d/52/cc/db/familia-feliz-shanghai.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/ee/af/9b/tallo-de-flor-de-loto.jpg']"
218,219. Restaurante FUN,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/1b/d7/d6/93/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/d7/d6/91/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1c/d8/b3/db/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/d7/d6/92/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/6b/5a/99/img-20191228-174034-822.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1b/d7/d6/94/photo3jpg.jpg']"
219,220. Restaurante Wei,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/0a/aa/be/56/sopa.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/da/6e/ea/menu-de-mediodia-japones.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/11/c5/64/restaurante-wei.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/5a/f3/bd/20170521-154826-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/c9/7d/ba/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/5a/f3/ba/20170521-154852-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/5a/f3/b7/20170521-154906-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/5a/f3/ba/20170521-154852-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0f/5a/f3/b7/20170521-154906-largejpg.jpg']"
220,221. Casa Del Dragon,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/12/36/14/d9/casa-del-dragon-fachada.jpg']
221,222. Jardin Bambu,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/0c/90/51/c1/photo1jpg.jpg']
222,223. Helaotai,Chinese,[]
223,224. Casa Real,Chinese,[]
224,225. Tse Yang Dim Sum Club,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/17/5e/4a/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/0e/2a/4e/cf/photo0jpg.jpg']"
225,226. Hainao,Chinese,"['https://media-cdn.tripadvisor.com/media/daodao/photo-s/15/43/49/8e/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/71/ee/c8/20190212-211546-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/67/58/91/img-20190720-145732-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/5a/31/0c/combinado-albondigas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/16/71/ee/c7/20190212-211114-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/5a/31/01/combinado-verduras.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/18/5a/31/01/combinado-verduras.jpg']"
226,227. Mr. DouLao,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/19/d3/58/48/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/4d/5c/4b/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/a5/f2/64/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/4d/5c/4c/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/12/4b/27/9f/img-20180310-221857-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/1a/a5/f2/66/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/4d/5c/49/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/4d/5c/4a/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/4d/5c/49/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/4d/5c/4a/photo1jpg.jpg']"
227,228. Asia He,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/17/5f/05/83/asia-he.jpg']
228,229. Spicy Soul Hot Pot,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/27/8e/82/8a/hot-pot.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/27/8e/82/83/hot-pot.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/27/8e/82/7f/hot-pot.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/8e/82/77/hot-pot.jpg']"
229,230. Shanghai Station Cuatro Torres,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/22/4b/02/83/sopa-agripicante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/4b/02/7a/secreto-iberico.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/4b/02/75/pato-crujiente.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/4b/02/6e/jiaozi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/4b/02/66/familia-feliz.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/4b/02/63/bogavante-salteado-al.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/22/4b/02/58/berenjenas-crujientes.jpg']"
230,231. Soy Sohho,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/21/75/52/d3/promocion-bienvenida.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/5f/52/76/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/5f/52/74/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/5f/52/73/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/5f/52/72/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/5f/52/71/caption.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/5f/52/70/caption.jpg']"
231,232. Comida Asia Express Fa,Chinese,[]
232,233. Viva Sushi,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/17/63/2e/64/img-20190503-214044-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/63/2e/60/img-20190503-221247-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/63/2e/63/img-20190503-215037-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/63/2e/65/img-20190503-213804-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/63/2e/66/img-20190503-213537-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/63/2e/61/img-20190503-220223-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/63/2e/61/img-20190503-220223-largejpg.jpg']"
233,234. Hoki Sushi,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1b/63/3d/bc/carta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1b/63/3d/99/carta.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/15/6d/49/b2/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/89/ba/9e/nigiris-de-salmon.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/19/ea/c6/59/photo0jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0a/6e/3a/94/atun-en-mal-estado.jpg']"
234,235. X bowl noodle house,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/28/5e/d7/12/x-bowl-noodle-house.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/5e/d7/11/x-bowl-noodle-house.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/5e/d7/0a/x-bowl-noodle-house.jpg']"
235,236. Restaurante Oriente Europa,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/17/a9/da/3c/restaurante-oriente-europa.jpg']
236,237. Restaurant UME,Chinese,[]
237,238. Wok Garden,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0e/c8/80/bb/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/c8/80/bc/photo2jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/c8/80/bd/photo3jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/c8/80/be/photo4jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/52/ca/4f/20171119-205549-largejpg.jpg']"
238,239. Restaurante Nuevo city,Chinese,[]
239,240. Restaurante Dynasty Madrid,Chinese,[]
240,241. Nikko,Chinese,[]
241,242. Empanaderia china de panda,Chinese,['https://media-cdn.tripadvisor.com/media/photo-f/1a/d7/f7/a0/2.jpg']
242,243. Tambo Restarante Peruano,Chinese,[]
243,244. Sushiwakka,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/0d/a1/18/a0/sushiwakka.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/10/cc/65/1a/img-20170927-wa0005-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/a1/18/9a/sushiwakka.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/50/81/47/sushiwakka.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0e/50/81/3f/sushiwakka.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/0d/34/56/d7/rico-combo.jpg']"
244,245. De Elisa Sushi,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-s/13/2f/16/d7/buona-cena-da-elisa-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/13/2f/1f/d6/de-elisa-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/17/93/59/dd/photo1jpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/2f/18/b1/de-elisa-sushi-bar.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/f9/fd/b9/20190105-141519-largejpg.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/13/2f/16/d8/buona-cena-da-elisa-sushi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/15/f9/fd/bc/20190105-142332-largejpg.jpg']"
245,246. SUMO Juan Bravo,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/28/1c/bb/ed/sumo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/1c/bb/e4/sumo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/1c/bb/d5/sumo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/1c/bb/c1/sumo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/1c/bb/bb/sumo.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/28/1c/bb/b1/sumo.jpg']"
246,247. Mitiko,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/71/umeshu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/6f/julieta-uramaki.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/5b/tartar-de-toro.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/52/no-nos-podemos-perder.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/47/usuzukuri-toro-balfego.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/44/usuzukuri-hamachi.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/40/tiradito-de-presa-iberica.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/27/38/3d/40/tiradito-de-presa-iberica.jpg']"
247,248. Restaurante Asiatico Gran Siglo,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/1c/b1/cd/d2/pato-a-la-naranja.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/b1/cd/ff/fideos-transparentes.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/b1/ce/00/chipirones-en-bandeja.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/b1/cd/e7/ternera-con-patatas-fritas.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/b1/cd/f8/tallarines-en-bandeja.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/b1/cd/bf/ensalada-especial-para.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/b1/cd/c6/ternera-estilo-vietnam.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/b1/cd/eb/pollo-con-almendras.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/1c/21/3f/12/tallarines-al-estilo.jpg']"
248,249. Tang Chao,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/11/5f/ea/c4/menu.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/5c/b3/75/tang-chao.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/11/5f/ea/ba/menu.jpg']"
249,250. Restaurante Chino Alegria,Chinese,"['https://media-cdn.tripadvisor.com/media/photo-f/23/b9/12/c5/lista-de-precios.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/23/b9/12/b0/en-restaurante-chino.jpg', 'https://media-cdn.tripadvisor.com/media/photo-s/23/b9/12/aa/mi-marido-en-restaurante.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/23/b9/12/a6/en-restaurante-chino.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/23/b9/12/9e/lista-de-precios.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/23/b9/12/96/en-restaurante-chino.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/23/b9/12/90/en-restaurante-chino.jpg', 'https://media-cdn.tripadvisor.com/media/photo-f/23/b9/12/85/vista-exterior.jpg']"
